ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
2036,0.05,0.15,1,148.65,8.942,1,10
1995,0.05,0.3,1,148.66,9.253,2,11
2042,0.05,0.2,0.75,148.67,8.989,1,10
1967,0.05,0.35,0.45,148.69,9.095,2,11
2039,0.05,0.1,0.7,148.69,9.201,1,11
2052,0.05,0.05,0.7,148.69,9.662,1,11
2061,0.05,0.05,0.45,148.71,6.182,1,8
1963,0.05,0.35,1,148.73,9.589,2,11
1920,0.05,0.5,0.8,148.74,4.453,2,6
2015,0.05,0.1,0.45,148.75,9.613,1,11
2000,0.05,0.3,0.85,148.77,4.99,2,6
1981,0.05,0.35,1,148.77,7.049,2,9
2049,0.05,0.15,0.7,148.8,8.514,1,10
2071,0.05,0.05,0.75,148.8,9.752,1,11
1940,0.05,0.35,0.25,148.81,0.609,2,2
2024,0.05,0.15,0.35,148.82,7.259,1,9
1984,0.05,0.3,0.65,148.83,8.709,1,10
2074,0.05,0.05,0.65,148.83,8.934,1,10
1954,0.05,0.35,0.3,148.84,2.667,1,4
2019,0.05,0.25,0.7,148.85,9.427,1.5,11
2084,0.05,0.05,1,148.86,9.244,1,11
1946,0.05,0.5,0.5,148.89,4.04,2,6
2093,0.05,0.05,1,148.89,9.555,1,11
2033,0.05,0.05,0.2,148.9,4.267,1,6
2025,0.05,0.05,0.25,148.9,8.605,1,10
2023,0.05,0.25,0.75,148.91,7.308,1,9
2006,0.05,0.2,0.5,148.91,9.457,1,11
1976,0.05,0.3,0.5,148.92,4.638,1,6
1973,0.05,0.4,0.8,148.92,5.658,1,7
1974,0.05,0.4,0.85,148.93,6.584,2,8
1923,0.05,0.5,0.9,148.93,8.946,2,10
2004,0.05,0.1,0.25,148.94,5.386,1,7
1910,0.05,0.5,0.55,148.98,9.638,2,11
2049,0.05,0.1,0.4,148.98,9.913,1,11
2044,0.05,0.1,0.35,148.99,6.168,1,8
2048,0.05,0.1,0.7,148.99,8.26,1,10
2024,0.05,0.2,1,148.99,8.365,1,10
2023,0.05,0.25,0.8,148.99,9.92,1,11
2046,0.05,0.15,1,149,9.654,1,11
1978,0.05,0.35,0.55,149.03,6.306,2,8
2034,0.05,0.2,0.5,149.05,7.324,1,9
1993,0.05,0.4,0.4,149.07,6.909,2,8
2018,0.05,0.15,0.3,149.07,8.245,1,10
2035,0.05,0.2,0.5,149.1,8.6,2,10
2041,0.05,0.15,0.3,149.1,9.372,1,11
2047,0.05,0.2,0.9,149.12,9.868,1.5,11
1956,0.05,0.45,0.55,149.16,8.906,3,10
2023,0.05,0.2,0.7,149.18,8.564,1,10
2072,0.05,0.1,0.55,149.18,9.767,1,11
2027,0.05,0.3,0.5,149.2,9.642,2,11
2026,0.05,0.2,0.4,149.22,7.938,1,9
1952,0.05,0.4,0.4,149.22,8.313,1,10
1996,0.05,0.15,0.25,149.23,1.326,1,3
2026,0.05,0.2,0.8,149.24,9.533,1,11
2020,0.05,0.15,0.45,149.25,9.31,1,11
2027,0.05,0.25,0.85,149.26,8.918,1,10
2036,0.05,0.05,0.3,149.26,9.236,0,11
2051,0.05,0.1,0.55,149.26,9.342,1,11
2069,0.05,0.05,0.7,149.28,9.614,1,11
1963,0.05,0.35,0.55,149.3,9.359,1,11
2069,0.05,0.05,0.8,149.3,9.871,1,11
1979,0.05,0.4,1,149.32,8.74,1.5,10
2005,0.05,0.35,0.6,149.33,8.573,2,10
1996,0.05,0.3,0.6,149.33,9.917,1,11
1926,0.05,0.5,1,149.34,8.285,2,10
2078,0.05,0.1,0.85,149.34,9.457,1,11
1950,0.05,0.45,0.7,149.34,9.703,2,11
2026,0.05,0.2,0.55,149.37,8.116,1,10
2061,0.05,0.1,0.75,149.38,9.225,1,11
2057,0.05,0.1,0.85,149.41,8.826,1,10
1971,0.05,0.4,0.9,149.41,9.873,2,11
2013,0.05,0.15,0.35,149.42,9.41,1,11
2085,0.05,0.05,0.85,149.42,9.825,1,11
2023,0.05,0.25,0.55,149.43,9.033,1,11
2058,0.05,0.15,0.6,149.44,8.08,1,10
1949,0.05,0.45,0.6,149.46,6.644,1,8
1940,0.05,0.5,0.7,149.47,9.868,2,11
2046,0.05,0.25,0.85,149.48,9.39,1,11
1985,0.05,0.3,0.9,149.48,9.646,1,11
1964,0.05,0.45,0.35,149.51,6.891,2,8
1966,0.05,0.35,0.3,149.52,0.491,2,2
2038,0.05,0.25,0.7,149.53,9.806,1,11
2071,0.05,0.05,0.55,149.54,9.187,1,11
2031,0.05,0.15,0.65,149.57,6.72,1,8
1978,0.05,0.45,0.95,149.57,9.041,2,11
1992,0.05,0.35,0.95,149.59,6.886,2,8
2041,0.05,0.1,0.45,149.59,8.431,1,10
1961,0.05,0.45,0.3,149.6,0.642,2,2
2032,0.05,0.2,0.55,149.61,9.77,1,11
1994,0.05,0.15,0.25,149.63,4.559,1,6
2064,0.05,0.1,0.75,149.63,9.962,1,11
1973,0.05,0.4,0.65,149.64,6.708,2,8
1995,0.05,0.3,0.6,149.65,9.613,1,11
1977,0.05,0.25,0.25,149.67,3.034,1,5
1955,0.05,0.4,0.85,149.67,9.016,1,11
1998,0.05,0.3,0.65,149.67,9.921,1,11
1957,0.05,0.45,0.65,149.69,7.874,2,9
2016,0.05,0.35,0.9,149.69,8.625,1,10
1984,0.05,0.4,1,149.7,8.651,2,10
2070,0.05,0.05,0.5,149.71,8.448,1,10
2076,0.05,0.05,0.6,149.71,9.311,1,11
1968,0.05,0.45,0.4,149.75,3.305,2,5
1972,0.05,0.45,0.8,149.75,7.724,2.5,9
2051,0.05,0.2,0.95,149.76,9.612,1,11
1941,0.05,0.35,0.25,149.78,2.447,2,4
2074,0.05,0.15,0.8,149.79,9.281,1,11
1979,0.05,0.4,0.25,149.8,0.034,2,2
2076,0.05,0.1,0.6,149.81,8.245,1,10
2032,0.05,0.2,0.45,149.82,7.032,1,9
2087,0.05,0.05,0.9,149.82,9.071,1,11
1952,0.05,0.45,0.95,149.84,9.77,2,11
1942,0.05,0.4,0.25,149.86,3.23,2,5
1994,0.05,0.4,0.85,149.87,9.357,1,11
2019,0.05,0.2,0.95,149.87,9.497,1,11
2035,0.05,0.05,0.45,149.88,7.477,1,9
1992,0.05,0.35,0.85,149.89,7.589,1,9
1963,0.05,0.4,0.65,149.91,4.145,2,6
2030,0.05,0.3,1,149.91,9.397,1,11
2029,0.05,0.2,0.8,149.96,8.865,1,10
1899,0.05,0.5,0.75,149.97,5.507,2,7
2013,0.05,0.35,0.7,149.97,8.897,1,10
1999,0.05,0.35,0.95,149.99,8.434,1,10
1935,0.05,0.5,0.35,150,4.499,2,6
2069,0.05,0.1,0.45,150,9.091,1,11
2009,0.05,0.35,0.95,150,9.446,2,11
2050,0.05,0.2,0.9,150.03,6.681,1,8
2051,0.05,0.25,0.9,150.03,8.682,1,10
1988,0.05,0.35,0.65,150.03,9.168,2,11
2015,0.05,0.3,0.35,150.04,9.439,1,11
2001,0.05,0.35,0.75,150.04,9.963,1,11
1968,0.05,0.45,0.6,150.05,5.209,2,7
1941,0.05,0.45,0.55,150.06,6.024,3,8
2054,0.05,0.05,0.2,150.07,2.222,1,4
1973,0.05,0.4,0.4,150.07,6.822,1,8
2010,0.05,0.35,0.75,150.09,9.35,1,11
2001,0.05,0.4,0.75,150.12,9.791,2,11
2047,0.05,0.1,0.3,150.13,6.767,1,8
2031,0.05,0.1,0.2,150.14,0.689,1,2
2013,0.05,0.25,0.35,150.16,4.518,1,6
1990,0.05,0.4,0.4,150.17,8.506,1,10
1952,0.05,0.4,0.35,150.17,9.415,2,11
2027,0.05,0.3,0.65,150.18,6.576,2,8
1990,0.05,0.4,0.95,150.18,7.028,2,9
1961,0.05,0.4,0.4,150.18,9.771,1,11
1934,0.05,0.45,0.3,150.19,1.586,2,3
1978,0.05,0.45,0.65,150.2,8.6,3,10
2072,0.05,0.15,0.75,150.22,8.003,1,10
2059,0.05,0.15,0.65,150.23,9.663,1,11
2047,0.05,0.1,0.8,150.27,8.146,1,10
2058,0.05,0.1,0.25,150.27,9.224,1,11
1965,0.05,0.5,0.85,150.3,5.142,0,7
1935,0.05,0.5,0.8,150.3,9.224,2,11
1986,0.05,0.35,0.55,150.31,8.957,2,10
2021,0.05,0.25,0.9,150.33,7.555,1,9
2046,0.05,0.3,0.9,150.38,7.138,1,9
2050,0.05,0.1,0.4,150.39,9.297,1,11
1958,0.05,0.4,0.75,150.39,9.708,1,11
1977,0.05,0.4,0.6,150.4,8.723,1.5,10
2014,0.05,0.35,0.9,150.4,9.432,2,11
2009,0.05,0.3,0.9,150.41,7.306,1,9
2075,0.05,0.15,0.8,150.42,9.977,1,11
2094,0.05,0.1,0.65,150.44,6.487,1,8
2042,0.05,0.15,0.45,150.46,8.635,1.5,10
2041,0.05,0.2,0.5,150.47,9.127,1,11
2090,0.05,0.15,0.9,150.48,7.744,1,9
2040,0.05,0.3,0.6,150.48,8.081,1,10
1985,0.05,0.45,0.95,150.48,9.252,2,11
1964,0.05,0.45,0.7,150.49,7.748,2,9
2027,0.05,0.05,0.25,150.5,7.689,1,9
1996,0.05,0.35,0.65,150.5,8.022,2,10
2018,0.05,0.25,0.65,150.5,9.234,2,11
2048,0.05,0.15,0.55,150.5,9.549,1,11
2041,0.05,0.05,0.2,150.53,2.953,1,4
2088,0.05,0.15,0.8,150.53,8.648,1.5,10
1922,0.05,0.5,0.6,150.58,4.038,3,6
2076,0.05,0.15,0.75,150.58,6.848,1,8
2085,0.05,0.1,0.55,150.59,9.652,1,11
2091,0.05,0.05,0.95,150.59,9.889,1,11
2063,0.05,0.2,0.85,150.62,9.719,1.5,11
1962,0.05,0.5,0.4,150.64,3.535,2,5
1940,0.05,0.5,0.5,150.66,5.632,2,7
2077,0.05,0.1,0.4,150.7,8.972,1,10
2065,0.05,0.05,0.35,150.7,9.708,1,11
1949,0.05,0.5,0.55,150.71,2.989,2,4
1923,0.05,0.5,0.95,150.71,8.435,3,10
2085,0.05,0.05,0.8,150.71,9.636,1,11
1993,0.05,0.3,0.35,150.73,7.345,1,9
2048,0.05,0.25,0.6,150.74,9.304,2,11
2020,0.05,0.1,0.3,150.74,9.877,1,11
2034,0.05,0.25,0.6,150.75,9.054,1,11
2066,0.05,0.2,0.8,150.77,9.275,1,11
2058,0.05,0.15,0.5,150.78,9.31,1,11
2079,0.05,0.15,0.5,150.79,8.761,1,10
2003,0.05,0.35,0.35,150.79,8.922,1,10
2011,0.05,0.4,1,150.81,7.824,2,9
2085,0.05,0.05,0.65,150.84,5.982,1,7
1980,0.05,0.45,0.6,150.84,7.879,2,9
2022,0.05,0.15,0.25,150.84,8.466,1,10
1960,0.05,0.45,1,150.84,8.979,2.5,10
1979,0.05,0.45,1,150.85,9.67,2,11
2022,0.05,0.25,1,150.86,6.795,1,8
2004,0.05,0.25,0.5,150.87,7.785,1.5,9
2048,0.05,0.1,0.25,150.88,4.017,1,6
2078,0.05,0.15,0.9,150.9,8.015,1,10
2088,0.05,0.1,0.55,150.91,9.829,1,11
2078,0.05,0.2,0.95,150.93,6.361,1,8
2017,0.05,0.35,0.75,150.96,6.272,2,8
1959,0.05,0.45,0.55,150.97,7.9,2,9
1949,0.05,0.45,0.75,150.97,9.823,2,11
2070,0.05,0.1,0.9,150.99,8.566,1,10
2048,0.05,0.25,0.45,151.01,3.846,1,5
2028,0.05,0.2,0.3,151.03,2.312,1,4
2045,0.05,0.3,0.85,151.04,8.357,2,10
2030,0.05,0.35,0.75,151.04,9.82,2,11
1944,0.05,0.5,0.65,151.05,2.384,1,4
2018,0.05,0.3,0.85,151.05,9.552,1,11
1992,0.05,0.4,0.55,151.07,9.609,2,11
2079,0.05,0.1,0.85,151.09,9.801,1,11
1971,0.05,0.45,0.75,151.1,0.006,2,2
1993,0.05,0.45,0.55,151.1,2.164,2,4
2017,0.05,0.35,0.8,151.1,6.878,1,8
2047,0.05,0.3,0.75,151.1,9.246,1,11
2060,0.05,0.05,0.3,151.11,8.366,1,10
1976,0.05,0.4,0.25,151.12,0.343,2,2
1985,0.05,0.45,0.85,151.14,5.005,2,7
2040,0.05,0.25,0.45,151.2,3.877,1,5
1990,0.05,0.35,0.3,151.21,0.123,2,2
2033,0.05,0.35,0.55,151.21,8.825,1,10
2053,0.05,0.1,0.3,151.22,7.164,1,9
2065,0.05,0.2,0.7,151.22,7.476,1,9
2030,0.05,0.3,0.75,151.22,8.313,1,10
2002,0.05,0.35,0.4,151.25,9.922,1,11
1996,0.05,0.4,0.45,151.26,9.094,2,11
1973,0.05,0.45,0.7,151.26,9.485,2,11
2027,0.05,0.25,0.5,151.27,7.587,2,9
2031,0.05,0.25,0.6,151.28,8.668,1,10
1967,0.05,0.45,0.4,151.29,7.349,2,9
2080,0.05,0.1,0.45,151.29,9.42,1,11
2015,0.05,0.3,0.8,151.32,8.8,1,10
2048,0.05,0.3,1,151.32,9.897,1,11
2013,0.05,0.15,0.2,151.33,2.542,2,4
2041,0.05,0.15,0.75,151.33,9.617,1,11
1946,0.05,0.5,0.4,151.35,0.552,2,2
2001,0.05,0.35,0.35,151.36,8.365,2,10
2095,0.05,0.05,0.7,151.38,6.256,1,8
2053,0.05,0.3,0.95,151.38,8.909,2,10
2061,0.05,0.15,0.75,151.39,8.46,1,10
2090,0.05,0.1,0.55,151.39,8.687,1,10
2083,0.05,0.1,0.85,151.39,9.658,1,11
2022,0.05,0.1,0.15,151.4,0.094,1,2
1964,0.05,0.45,0.25,151.4,0.855,2,2
2046,0.05,0.1,0.35,151.4,9.493,1,11
1992,0.05,0.4,1,151.42,2.273,2,4
2047,0.05,0.15,0.25,151.42,3.795,1,5
2025,0.05,0.3,0.75,151.42,9.229,1,11
2039,0.05,0.35,0.65,151.42,9.257,1,11
2036,0.05,0.4,0.8,151.43,6.364,1,8
1986,0.05,0.4,0.8,151.45,9.713,1.5,11
2075,0.05,0.05,0.2,151.46,5.382,1,7
1974,0.05,0.4,0.35,151.47,8.566,2,10
2050,0.05,0.25,0.5,151.48,6.453,1,8
2095,0.05,0.05,0.9,151.48,9.959,1,11
1997,0.05,0.35,0.7,151.49,6.662,2,8
2058,0.05,0.25,0.35,151.49,7.568,2,9
2072,0.05,0.25,0.8,151.5,8.951,1,10
2037,0.05,0.3,0.9,151.5,9.358,1,11
2044,0.05,0.2,0.3,151.51,6.377,1,8
2028,0.05,0.3,0.5,151.53,6.834,1,8
2038,0.05,0.15,0.2,151.54,0.203,1,2
2002,0.05,0.35,0.65,151.55,9.783,2,11
2073,0.05,0.2,0.8,151.56,8.365,1,10
2031,0.05,0.3,0.9,151.58,8.449,2,10
2023,0.05,0.3,0.75,151.61,7.029,1,9
1960,0.05,0.45,0.35,151.63,1.979,2,3
2082,0.05,0.15,0.9,151.64,6.275,1,8
2081,0.05,0.05,0.95,151.64,8.009,1,10
1998,0.05,0.35,0.4,151.64,8.831,1,10
2022,0.05,0.3,0.6,151.65,6.377,2,8
2068,0.05,0.15,0.8,151.66,8.204,1,10
2057,0.05,0.3,0.85,151.66,9.052,1,11
2057,0.05,0.25,0.6,151.69,9.121,1,11
1958,0.05,0.5,0.8,151.7,9.567,2,11
2030,0.05,0.25,0.25,151.71,7.773,1,9
2047,0.05,0.25,0.3,151.71,8.054,2,10
2063,0.05,0.25,0.85,151.73,6.073,1,8
2060,0.05,0.25,0.6,151.74,8.818,1,10
2031,0.05,0.3,0.6,151.77,9.606,1,11
2014,0.05,0.35,0.5,151.78,8.086,2,10
2011,0.05,0.35,0.8,151.8,9.583,2,11
2112,0.05,0.05,0.85,151.82,9.669,1,11
1989,0.05,0.45,0.8,151.85,5.5,2,7
2030,0.05,0.35,0.65,151.85,7.133,2,9
1977,0.05,0.5,0.8,151.86,7.705,2,9
1988,0.05,0.5,0.95,151.87,7.241,3,9
2023,0.05,0.35,0.35,151.87,7.747,1,9
1993,0.05,0.4,0.65,151.87,8.88,2,10
2054,0.05,0.25,1,151.88,9.446,1,11
1964,0.05,0.45,0.65,151.92,4.673,1,6
2005,0.05,0.4,0.75,151.92,9.384,2,11
2002,0.05,0.45,0.85,151.93,6.926,2,8
2035,0.05,0.35,0.85,151.96,9.175,2,11
1981,0.05,0.45,0.9,151.98,5.37,2,7
2099,0.05,0.1,0.8,151.98,8.363,1,10
2023,0.05,0.3,0.5,151.99,7.646,1.5,9
2118,0.05,0.05,0.8,151.99,8.836,1,10
2089,0.05,0.25,0.8,152,9.601,1,11
2044,0.05,0.2,0.3,152.03,5.944,1,7
2080,0.05,0.15,0.45,152.05,8.827,1,10
2054,0.05,0.15,0.45,152.05,9.117,1,11
2050,0.05,0.3,0.5,152.06,8.595,1,10
2108,0.05,0.1,0.8,152.06,8.826,1,10
2030,0.05,0.35,0.95,152.07,6.729,1,8
2049,0.05,0.2,0.5,152.07,9.334,1,11
2044,0.05,0.25,0.6,152.09,8.289,1,10
1992,0.05,0.45,0.95,152.11,8.713,2,10
2053,0.05,0.1,0.35,152.13,8.314,1,10
1994,0.05,0.35,0.3,152.14,0.462,2,2
2001,0.05,0.45,1,152.18,8.151,2,10
2064,0.05,0.2,0.8,152.18,8.999,1,10
2073,0.05,0.05,0.6,152.18,9.455,1,11
2085,0.05,0.15,0.95,152.18,9.721,1,11
2024,0.05,0.35,0.6,152.19,9.014,2,11
2013,0.05,0.4,0.85,152.2,6.485,2,8
2055,0.05,0.25,0.8,152.2,7.231,1,9
2049,0.05,0.35,0.55,152.24,7.835,2,9
2053,0.05,0.35,0.8,152.26,9.675,1,11
2105,0.05,0.05,0.8,152.27,9.825,1,11
2023,0.05,0.25,0.5,152.29,8.351,1,10
2064,0.05,0.25,0.3,152.31,4.847,1,6
2039,0.05,0.35,0.65,152.31,9.057,2,11
2067,0.05,0.3,0.8,152.33,8.919,1,10
2073,0.05,0.25,0.7,152.34,9.083,1,11
1956,0.05,0.5,0.7,152.36,4.911,1,6
1964,0.05,0.45,0.7,152.38,5.998,2,7
2019,0.05,0.35,0.65,152.38,6.544,2,8
2062,0.05,0.25,0.8,152.41,7.835,1,9
2057,0.05,0.2,0.35,152.41,9.136,1,11
2079,0.05,0.2,0.5,152.41,9.537,1,11
2054,0.05,0.2,0.6,152.41,9.862,1,11
2109,0.05,0.15,0.6,152.42,8.304,1,10
2089,0.05,0.15,0.55,152.46,7.122,1,9
2016,0.05,0.4,0.55,152.47,8.854,2,10
2012,0.05,0.45,0.9,152.48,8.671,1,10
2023,0.05,0.35,0.75,152.48,9.09,1,11
2032,0.05,0.3,0.95,152.49,8.51,1,10
2056,0.05,0.3,0.55,152.52,6.781,1,8
2005,0.05,0.4,0.3,152.53,6.656,2,8
1958,0.05,0.5,0.4,152.55,6.873,2,8
2083,0.05,0.25,0.6,152.56,7.437,1,9
2100,0.05,0.15,0.7,152.57,8.477,1,10
2081,0.05,0.25,0.45,152.59,9.075,1,11
2006,0.05,0.4,0.5,152.62,5.637,2,7
2058,0.05,0.25,1,152.62,9.74,1,11
2058,0.05,0.25,0.5,152.62,9.798,1,11
2079,0.05,0.2,0.8,152.63,6.401,1,8
2061,0.05,0.35,0.45,152.63,8.767,2,10
2065,0.05,0.2,0.6,152.65,9.449,1,11
2012,0.05,0.35,0.3,152.67,1.476,2,3
2033,0.05,0.35,0.8,152.68,7.491,1,9
2078,0.05,0.1,0.4,152.71,6.089,1,8
2092,0.05,0.1,0.6,152.71,8.669,0,10
2086,0.05,0.2,0.9,152.73,8.293,1,10
2060,0.05,0.25,0.95,152.75,8.093,1,10
2061,0.05,0.15,0.3,152.75,9.903,1,11
2033,0.05,0.1,0.15,152.77,0.421,1,2
1996,0.05,0.3,0.2,152.77,0.766,1,2
2126,0.05,0.05,0.6,152.77,8.548,1,10
1998,0.05,0.4,0.7,152.78,4.715,2,6
2038,0.05,0.35,1,152.78,8.013,2,10
2100,0.05,0.05,0.5,152.78,9.545,1,11
2034,0.05,0.35,0.45,152.79,9.342,1,11
2089,0.05,0.15,1,152.79,9.649,1,11
2092,0.05,0.05,0.35,152.8,9.507,1,11
2062,0.05,0.35,1,152.81,9.101,1,11
2013,0.05,0.35,0.4,152.82,8.948,1,10
2076,0.05,0.2,0.75,152.82,9.091,1,11
2056,0.05,0.15,0.5,152.84,8.299,1,10
2066,0.05,0.25,0.55,152.89,6.26,1,8
2086,0.05,0.2,0.95,152.92,9.956,1,11
1995,0.05,0.45,0.95,152.93,4.1,2,6
2128,0.05,0.15,0.95,152.95,8.987,1,10
2055,0.05,0.25,0.4,152.96,7.633,2,9
2127,0.05,0.05,0.95,152.97,7.671,1,9
2052,0.05,0.25,0.75,153.01,9.949,1,11
2066,0.05,0.35,0.8,153.02,5.719,2,7
2015,0.05,0.25,0.25,153.03,3.63,1,5
1970,0.05,0.5,0.55,153.05,7.336,2,9
2092,0.05,0.25,1,153.05,9.82,2,11
2062,0.05,0.15,0.2,153.08,0.587,1,2
2121,0.05,0.05,1,153.08,7.289,1,9
2069,0.05,0.2,0.35,153.1,9.983,1.5,11
2125,0.05,0.1,1,153.12,7.107,1,9
2071,0.05,0.05,0.3,153.12,9.728,1,11
2047,0.05,0.3,0.5,153.12,9.881,1,11
2046,0.05,0.35,0.75,153.13,6.813,2,8
2095,0.05,0.05,0.45,153.13,8.655,1,10
2020,0.05,0.4,0.9,153.14,8.416,1,10
2094,0.05,0.2,0.8,153.14,9.297,1,11
2081,0.05,0.15,0.5,153.15,9.303,1,11
2145,0.05,0.05,0.55,153.15,9.549,1,11
2047,0.05,0.3,0.7,153.16,6.133,1,8
2050,0.05,0.35,0.9,153.2,8.88,2,10
2100,0.05,0.15,1,153.2,9.526,1,11
2118,0.05,0.1,0.6,153.2,9.907,1,11
2023,0.05,0.4,0.85,153.22,9.425,2,11
2116,0.05,0.05,1,153.23,9.89,1,11
2106,0.05,0.2,0.5,153.24,7.582,1,9
1970,0.05,0.5,0.8,153.25,5.83,3,7
2123,0.05,0.05,0.5,153.25,9.393,1,11
2124,0.05,0.05,0.9,153.26,9.658,1,11
2062,0.05,0.15,0.25,153.28,8.218,1,10
2037,0.05,0.4,0.85,153.29,4.489,2,6
2054,0.05,0.2,0.3,153.31,8.762,2,10
2100,0.05,0.15,0.4,153.31,9.215,1,11
1997,0.05,0.45,0.65,153.33,9.827,2,11
2122,0.05,0.05,0.95,153.34,7.103,1,9
2130,0.05,0.05,0.5,153.35,8.785,1,10
2039,0.05,0.45,1,153.35,9.644,2,11
2102,0.05,0.1,0.9,153.36,8.416,1,10
2123,0.05,0.05,0.7,153.38,7.826,1,9
2047,0.05,0.35,0.4,153.38,8.267,1,10
2117,0.05,0.05,0.8,153.38,9.611,1,11
2034,0.05,0.45,1,153.39,5.509,2,7
2010,0.05,0.4,0.95,153.39,8.076,1.5,10
2077,0.05,0.25,0.45,153.39,8.916,1,10
2099,0.05,0.05,0.25,153.41,6.034,1,8
2028,0.05,0.45,0.55,153.41,8.523,2,10
2078,0.05,0.25,0.55,153.43,9.12,1,11
2118,0.05,0.1,0.75,153.45,7.1,1,9
1964,0.05,0.5,0.55,153.46,7.751,2.5,9
2096,0.05,0.05,0.45,153.49,9.103,1,11
2132,0.05,0.05,0.55,153.52,9.647,1,11
1984,0.05,0.45,0.45,153.55,1.481,2,3
2046,0.05,0.45,0.6,153.56,8.727,2,10
2014,0.05,0.45,0.35,153.56,9.252,1,11
2071,0.05,0.25,0.35,153.58,8.207,1,10
2051,0.05,0.15,0.25,153.61,4.513,1,6
2083,0.05,0.2,0.7,153.61,8.91,1,10
2109,0.05,0.15,0.7,153.63,8.802,1,10
2088,0.05,0.15,0.3,153.65,5.417,1,7
2073,0.05,0.3,0.75,153.65,8.934,1,10
2022,0.05,0.45,1,153.66,9.476,2,11
2011,0.05,0.4,0.55,153.67,9.996,2,11
2120,0.05,0.05,0.35,153.69,8.688,1,10
2106,0.05,0.15,0.55,153.7,9.197,1,11
2118,0.05,0.05,0.55,153.71,9.686,1,11
2073,0.05,0.25,0.5,153.72,7.275,1,9
2051,0.05,0.3,0.25,153.74,1.485,1.5,3
2076,0.05,0.1,0.3,153.74,9.394,1,11
2085,0.05,0.25,0.85,153.76,8.747,1,10
2112,0.05,0.15,0.75,153.77,7.199,1,9
2084,0.05,0.2,0.85,153.77,9.282,1,11
2083,0.05,0.3,1,153.79,8.795,1,10
2117,0.05,0.15,0.8,153.79,9.517,1,11
2118,0.05,0.05,0.6,153.82,8.75,1,10
2002,0.05,0.55,0.45,153.85,4.625,3,6
2076,0.05,0.15,0.5,153.85,5.865,1.5,7
1977,0.05,0.4,0.2,153.86,0.772,2,2
2085,0.05,0.15,0.25,153.87,6.983,2,8
2092,0.05,0.05,0.25,153.87,8.58,1,10
2091,0.05,0.2,0.8,153.88,8.405,1,10
2130,0.05,0.1,0.85,153.9,9.04,1,11
2009,0.05,0.45,0.95,153.91,9.188,2,11
2003,0.05,0.4,0.85,153.91,9.211,2,11
2123,0.05,0.15,0.65,153.92,7.368,1,9
2128,0.05,0.15,1,153.93,7.35,1,9
2097,0.05,0.1,0.45,153.93,9.473,1,11
2057,0.05,0.05,0.15,154.02,5.587,1,7
2051,0.05,0.35,0.55,154.03,9.017,2,11
2145,0.05,0.05,1,154.04,8.865,1,10
2130,0.05,0.15,1,154.04,9.584,1,11
2061,0.05,0.35,1,154.07,5.389,2,7
2094,0.05,0.15,0.95,154.07,5.634,1,7
2139,0.05,0.1,0.95,154.08,9.203,1,11
2094,0.05,0.15,0.75,154.1,6.609,1,8
2094,0.05,0.2,0.5,154.1,7.705,1,9
2088,0.05,0.2,0.9,154.11,7.658,1,9
2096,0.05,0.1,1,154.12,9.081,1,11
2126,0.05,0.05,0.8,154.12,9.249,1,11
2114,0.05,0.15,0.6,154.13,9.539,1,11
2115,0.05,0.15,0.5,154.15,9.539,1,11
2142,0.05,0.05,0.9,154.19,8.771,1,10
2019,0.05,0.45,0.6,154.19,9.268,1,11
2071,0.05,0.25,0.8,154.2,8.736,1,10
2056,0.05,0.4,0.65,154.2,9.559,2,11
2094,0.05,0.15,0.4,154.22,5.986,1,7
2124,0.05,0.1,0.5,154.27,8.93,1,10
2136,0.05,0.15,0.75,154.28,6.487,1,8
2015,0.05,0.45,0.6,154.29,6.944,2,8
2060,0.05,0.05,0.2,154.3,4.178,1,6
2141,0.05,0.1,0.4,154.3,9.052,1,11
2035,0.05,0.35,1,154.35,9.046,1,11
2142,0.05,0.1,0.85,154.36,9.473,1,11
2125,0.05,0.1,0.45,154.39,2.24,1,4
2067,0.05,0.35,0.85,154.42,8.55,1,10
2048,0.05,0.35,0.95,154.43,8.895,1,10
1992,0.05,0.5,0.8,154.43,9.346,0,11
2087,0.05,0.25,0.8,154.44,7.139,2,9
2123,0.05,0.15,1,154.47,7.858,1,9
2084,0.05,0.3,0.9,154.47,8.683,1,10
2105,0.05,0.15,1,154.48,9.662,1,11
2135,0.05,0.1,0.75,154.48,9.895,1,11
1983,0.05,0.5,0.95,154.49,5.146,2,7
2150,0.05,0.05,1,154.49,8.895,1,10
2146,0.05,0.05,0.75,154.51,9.106,1,11
2100,0.05,0.25,0.85,154.52,6.024,1,8
2121,0.05,0.05,0.9,154.52,9.365,1,11
2126,0.05,0.1,1,154.53,8.013,1,10
2004,0.05,0.45,0.35,154.56,7.269,2.5,9
2053,0.05,0.4,0.85,154.56,7.568,1,9
2043,0.05,0.4,0.65,154.57,5.51,2,7
2059,0.05,0.4,0.8,154.57,9.42,2,11
2074,0.05,0.35,0.95,154.58,9.773,1,11
2097,0.05,0.25,0.95,154.64,9.131,1,11
2113,0.05,0.2,0.8,154.66,9.956,1.5,11
2078,0.05,0.3,0.6,154.68,9.713,1,11
2046,0.05,0.25,0.3,154.7,9.148,1,11
2120,0.05,0.2,0.65,154.71,9.735,1,11
2126,0.05,0.15,0.6,154.73,4.638,1,6
