ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
2821,0.05,0.15,0.5,203.98,9.957,1,11
2822,0.05,0.3,0.5,211.02,9.174,1,11
2824,0.05,0.15,0.5,205.62,9.788,1,11
2824,0.05,0.15,0.5,207.34,9.876,1,11
2825,0.05,0.05,0.5,203.59,9.45,1,11
2825,0.05,0.2,0.5,209.37,9.98,1,11
2826,0.05,0.2,0.5,207.46,9.626,1,11
2826,0.05,0.2,0.5,207.89,9.251,1,11
2830,0.05,0.35,0.5,214.44,9.577,1,11
2832,0.05,0.1,0.5,205.91,9.093,1,11
2833,0.05,0.15,0.5,206.49,9.497,1,11
2836,0.05,0.15,0.5,208.52,9.306,1,11
2839,0.05,0.1,0.5,205.81,9.161,1,11
2839,0.05,0.15,0.5,207.63,9.665,1,11
2840,0.05,0.1,0.5,205.39,9.866,1,11
2840,0.05,0.2,0.5,211.32,9.654,1,11
2841,0.05,0.1,0.5,207.98,9.19,1,11
2842,0.05,0.2,0.5,208.83,9.903,1,11
2843,0.05,0.25,0.5,210.01,9.71,1,11
2844,0.05,0.2,0.5,207.95,9.304,1,11
2844,0.05,0.1,0.5,208.25,9.518,1,11
2845,0.05,0.3,0.5,212.53,9.686,1,11
2847,0.05,0.2,0.5,208.4,9.674,1,11
2848,0.05,0.3,0.5,210.98,9.75,1,11
2849,0.05,0.15,0.5,208.04,9.719,1,11
2849,0.05,0.25,0.5,210.01,9.068,1,11
2849,0.05,0.25,0.5,210.67,9.708,1,11
2851,0.05,0.25,0.5,212.15,9.502,1,11
2852,0.05,0.15,0.5,209.93,9.44,1,11
2853,0.05,0.1,0.5,204.57,9.876,1,11
2853,0.05,0.05,0.5,206.82,9.715,1,11
2854,0.05,0.05,0.5,207.63,9.832,1,11
2854,0.05,0.1,0.5,208.89,9.367,1,11
2856,0.05,0.2,0.5,210.27,9.263,1,11
2857,0.05,0.35,0.5,215.92,9.02,1,11
2858,0.05,0.25,0.5,210.59,9.293,1,11
2858,0.05,0.2,0.5,210.62,9.147,1,11
2859,0.05,0.2,0.5,211.86,9.217,1,11
2860,0.05,0.15,0.5,210.79,9.834,1,11
2861,0.05,0.1,0.5,208.93,9.431,1,11
2861,0.05,0.3,0.5,211.8,9.276,1,11
2862,0.05,0.2,0.5,210.39,9.496,1,11
2863,0.05,0.05,0.5,205.91,9.968,1,11
2863,0.05,0.35,0.5,215.35,9.458,1,11
2866,0.05,0.25,0.5,210.88,9.269,1,11
2866,0.05,0.2,0.5,211.05,9.291,1,11
2868,0.05,0.05,0.5,209.12,9.857,1,11
2868,0.05,0.15,0.5,210.47,9.745,1,11
2870,0.05,0.15,0.5,209.31,9.829,1,11
2870,0.05,0.15,0.5,209.71,9.033,1,11
2871,0.05,0.2,0.5,212.53,9.754,1,11
2872,0.05,0.3,0.5,214.9,9.704,1,11
2873,0.05,0.3,0.5,213.09,9.657,1,11
2874,0.05,0.3,0.5,215.66,9.698,1,11
2875,0.05,0.15,0.5,210.32,9.658,1,11
2879,0.05,0.1,0.5,209.55,9.129,1,11
2880,0.05,0.25,0.5,213.05,9.521,1,11
2881,0.05,0.05,0.5,208.58,9.803,1,11
2883,0.05,0.15,0.5,210.47,9.768,1,11
2886,0.05,0.25,0.5,212.87,9.138,1,11
2888,0.05,0.35,0.5,219.33,9.663,1,11
2892,0.05,0.2,0.5,212.9,9.893,1,11
2893,0.05,0.2,0.5,212.7,9.099,1,11
2903,0.05,0.1,0.5,213.8,9.45,1,11
2904,0.05,0.2,0.5,214.14,9.405,1,11
2905,0.05,0.1,0.5,211.84,9.148,1,11
2915,0.05,0.05,0.5,210.85,9.229,1,11
2917,0.05,0.1,0.5,211.57,9.987,1,11
2917,0.05,0.1,0.5,213.97,9.526,1,11
2921,0.05,0.05,0.5,211.6,9.027,1,11
2921,0.05,0.15,0.5,215.33,9.119,1,11
2922,0.05,0.35,0.5,221.53,9.466,1,11
2927,0.05,0.1,0.5,214.2,9.553,1,11
2927,0.05,0.15,0.5,214.55,9.903,1,11
2932,0.05,0.15,0.5,214.54,9.002,1,11
2936,0.05,0.15,0.5,215.56,9.945,1,11
2938,0.05,0.25,0.5,217.63,9.248,1,11
2939,0.05,0.2,0.5,217.42,9.36,1,11
2941,0.05,0.1,0.5,215.48,9.999,1,11
2941,0.05,0.45,0.5,223.19,9.98,1,11
2944,0.05,0.25,0.5,217.83,9.245,1,11
2954,0.05,0.3,0.5,220.12,9.408,1,11
2964,0.05,0.1,0.5,215.06,9.591,1,11
2968,0.05,0.05,0.5,213.87,9.828,1,11
2969,0.05,0.05,0.5,215.99,9.807,1,11
2970,0.05,0.1,0.5,214.41,9.307,1,11
2971,0.05,0.05,0.5,217.15,9.93,1,11
2978,0.05,0.15,0.5,218.16,9.842,1,11
2979,0.05,0.2,0.5,220.72,9.58,1,11
2980,0.05,0.2,0.5,220.18,9.719,1,11
2982,0.05,0.25,0.5,220.08,9.095,1,11
2982,0.05,0.2,0.5,220.1,9.942,1,11
2983,0.05,0.1,0.5,215.69,9.394,1,11
2984,0.05,0.05,0.5,215.8,9.136,1,11
2984,0.05,0.2,0.5,218.73,9.602,1,11
2986,0.05,0.15,0.5,218.55,9.51,1,11
2993,0.05,0.15,0.5,219.37,9.616,1,11
2994,0.05,0.25,0.5,219.98,9.082,1,11
2997,0.05,0.05,0.5,217.48,9.582,1,11
3001,0.05,0.1,0.5,217.34,9.75,1,11
3004,0.05,0.05,0.5,215.92,9.978,1,11
3004,0.05,0.05,0.5,218.08,9.138,1,11
3005,0.05,0.1,0.5,218.43,9.368,1,11
3005,0.05,0.15,0.5,220.09,9.089,1,11
3014,0.05,0.05,0.5,218.01,9.531,1,11
3014,0.05,0.15,0.5,221.86,9.922,1,11
3019,0.05,0.05,0.5,220,9.592,1,11
3019,0.05,0.15,0.5,222.25,9.92,1,11
3019,0.05,0.3,0.5,226.25,9.599,1,11
3024,0.05,0.05,0.5,220.95,9.477,1,11
3030,0.05,0.1,0.5,220.06,9.749,1,11
3032,0.05,0.15,0.5,222.53,9.038,1,11
3033,0.05,0.15,0.5,223.29,9.059,1,11
3034,0.05,0.1,0.5,225.25,9.232,1,11
3034,0.05,0.3,0.5,227.82,9.781,1,11
3044,0.05,0.05,0.5,221.83,9.314,1,11
3045,0.05,0.2,0.5,225.29,9.076,1,11
3046,0.05,0.05,0.5,221.8,9.944,1,11
3046,0.05,0.35,0.5,228.97,9.729,1,11
3049,0.05,0.15,0.5,223.39,9.687,1,11
3054,0.05,0.35,0.5,230.35,9.326,1,11
3056,0.05,0.25,0.5,226.88,9.428,1,11
3060,0.05,0.3,0.5,226.56,9.113,1,11
3069,0.05,0.25,0.5,226.47,9.526,1,11
3072,0.05,0.05,0.5,220.91,9.772,1,11
3072,0.05,0.05,0.5,222.26,9.453,1,11
3079,0.05,0.4,0.5,234.73,9.577,1,11
3080,0.05,0.15,0.5,224.51,9.477,1,11
3085,0.05,0.25,0.5,228.86,9.707,1,11
3085,0.05,0.35,0.5,229.53,9.075,1,11
3086,0.05,0.05,0.5,222.61,9.286,1,11
3094,0.05,0.05,0.5,223.83,9.996,1,11
3095,0.05,0.15,0.5,227.2,9.392,1,11
3095,0.05,0.15,0.5,227.3,9.686,1,11
3097,0.05,0.35,0.5,233.11,9.442,1,11
3099,0.05,0.1,0.5,226.33,9.184,1,11
3101,0.05,0.1,0.5,225.13,9.466,1,11
3101,0.05,0.15,0.5,226.17,9.187,1,11
3102,0.05,0.2,0.5,229.68,9.402,1,11
3103,0.05,0.25,0.5,229.41,9.521,1,11
3105,0.05,0.1,0.5,227.83,9.521,1,11
3106,0.05,0.15,0.5,227.91,9.666,1,11
3109,0.05,0.4,0.5,235.22,9.661,1,11
3111,0.05,0.15,0.5,228.04,9.579,1,11
3111,0.05,0.25,0.5,230.34,9.989,1,11
3111,0.05,0.25,0.5,231.75,9.503,1,11
3113,0.05,0.15,0.5,227.63,9.591,1,11
3123,0.05,0.15,0.5,226.65,9.81,1,11
3123,0.05,0.1,0.5,227.8,9.705,1,11
3124,0.05,0.1,0.5,227.89,9.84,1,11
3125,0.05,0.1,0.5,226.97,9.527,1,11
3127,0.05,0.1,0.5,226.57,9.548,1,11
3135,0.05,0.05,0.5,224.91,9.505,1,11
3137,0.05,0.05,0.5,226.52,9.139,1,11
3138,0.05,0.1,0.5,230.5,9.062,1,11
3139,0.05,0.15,0.5,227.02,9.518,1,11
3139,0.05,0.1,0.5,227.13,9.386,1,11
3141,0.05,0.25,0.5,231.78,9.452,1,11
3142,0.05,0.05,0.5,227.7,9.649,1,11
3143,0.05,0.25,0.5,231.77,9.568,1,11
3144,0.05,0.1,0.5,226.85,9.807,1,11
3145,0.05,0.2,0.5,232.92,9.308,1,11
3146,0.05,0.15,0.5,227.43,9.23,1,11
3151,0.05,0.2,0.5,230.52,9.822,1,11
3151,0.05,0.45,0.5,245.03,9.437,1,11
3156,0.05,0.2,0.5,233.72,9.249,1,11
3161,0.05,0.35,0.5,237.45,9.494,1,11
3166,0.05,0.25,0.5,234.21,9.662,1,11
3168,0.05,0.1,0.5,228.43,9.431,1,11
3171,0.05,0.2,0.5,233.26,9.748,1,11
3173,0.05,0.4,0.5,239.3,9.353,1,11
3174,0.05,0.15,0.5,234.7,9.975,1,11
3179,0.05,0.1,0.5,230.56,9.651,1,11
3180,0.05,0.1,0.5,230.97,9.025,1,11
3184,0.05,0.1,0.5,233.39,9.518,1,11
3185,0.05,0.2,0.5,233.31,9.788,1,11
3185,0.05,0.35,0.5,239.69,9.743,1,11
3189,0.05,0.05,0.5,229.65,9.353,1,11
3190,0.05,0.05,0.5,231.56,9.683,1,11
3191,0.05,0.45,0.5,244.7,9.911,1,11
3196,0.05,0.05,0.5,231.72,9.409,1,11
3197,0.05,0.15,0.5,233.43,9.594,1,11
3206,0.05,0.15,0.5,235.51,9.884,1,11
3206,0.05,0.2,0.5,235.85,9.502,1,11
3212,0.05,0.15,0.5,234.36,9.865,1,11
3213,0.05,0.15,0.5,235.41,9.546,1,11
3215,0.05,0.1,0.5,231.03,9.984,1,11
3215,0.05,0.2,0.5,234.62,9.456,1,11
3215,0.05,0.1,0.5,235.22,9.168,1,11
3216,0.05,0.05,0.5,233.46,9.007,1,11
3230,0.05,0.3,0.5,237.77,9.854,1,11
3232,0.05,0.1,0.5,235.77,9.85,1,11
3234,0.05,0.1,0.5,233.57,9.923,1,11
3238,0.05,0.05,0.5,235.55,9.265,1,11
3238,0.05,0.25,0.5,242.33,9.981,1,11
3240,0.05,0.05,0.5,233.8,9.088,1,11
3240,0.05,0.05,0.5,234.61,9.778,1,11
3247,0.05,0.1,0.5,235.13,9.26,1,11
3247,0.05,0.15,0.5,238.96,9.084,1,11
3249,0.05,0.3,0.5,240.81,9.335,1,11
3252,0.05,0.2,0.5,240.68,9.606,1,11
3253,0.05,0.2,0.5,240.48,9.019,1,11
3257,0.05,0.05,0.5,235.75,9.941,1,11
3260,0.05,0.25,0.5,242.11,9.408,1,11
3261,0.05,0.15,0.5,238.43,9.933,1,11
3262,0.05,0.1,0.5,237.2,9.611,1,11
3263,0.05,0.05,0.5,236.33,9.043,1,11
3264,0.05,0.05,0.5,234.33,9.221,1,11
3267,0.05,0.05,0.5,238.86,9.103,1,11
3267,0.05,0.15,0.5,239.91,9.311,1,11
3267,0.05,0.25,0.5,242.57,9.462,1,11
3267,0.05,0.3,0.5,244.79,9.482,1,11
3278,0.05,0.15,0.5,239.85,9.101,1,11
3284,0.05,0.25,0.5,242.89,9.539,1,11
3285,0.05,0.2,0.5,241.94,9.202,1,11
3289,0.05,0.05,0.5,237.17,9.686,1,11
3291,0.05,0.25,0.5,242.48,9.916,1,11
3294,0.05,0.1,0.5,239.23,9.804,1,11
3295,0.05,0.05,0.5,238.39,9.992,1,11
3297,0.05,0.05,0.5,239.98,9.752,1,11
3297,0.05,0.2,0.5,243.44,9.029,1,11
3301,0.05,0.2,0.5,242.15,9.416,1,11
3302,0.05,0.25,0.5,244.26,9.632,1,11
3305,0.05,0.15,0.5,241.28,9.506,1,11
3306,0.05,0.35,0.5,249.15,9.756,1,11
3313,0.05,0.3,0.5,246.37,9.819,1,11
3326,0.05,0.3,0.5,246.25,9.414,1,11
3327,0.05,0.1,0.5,242.68,9.263,1,11
3335,0.05,0.2,0.5,246.91,9.936,1,11
3337,0.05,0.05,0.5,241.58,9.255,1,11
3341,0.05,0.1,0.5,243.13,9.71,1,11
3342,0.05,0.15,0.5,244.14,9.785,1,11
3343,0.05,0.25,0.5,247.65,9.568,1,11
3344,0.05,0.05,0.5,240.66,9.102,1,11
3345,0.05,0.3,0.5,250.8,9.116,1,11
3347,0.05,0.05,0.5,240.81,9.357,1,11
3358,0.05,0.05,0.5,244.05,9.591,1,11
3358,0.05,0.05,0.5,244.1,9.888,1,11
3359,0.05,0.3,0.5,249.25,9.917,1,11
3362,0.05,0.15,0.5,243.18,9.227,1,11
3364,0.05,0.05,0.5,242.41,9.632,1,11
3367,0.05,0.05,0.5,245.09,9.398,1,11
3369,0.05,0.05,0.5,245.72,9.553,1,11
3371,0.05,0.1,0.5,243.56,9.478,1,11
3372,0.05,0.15,0.5,247.54,9.297,1,11
3382,0.05,0.2,0.5,247.85,9.319,1,11
3383,0.05,0.1,0.5,248.47,9.566,1,11
3385,0.05,0.25,0.5,251.16,9.425,1,11
3388,0.05,0.4,0.5,255.74,9.889,1,11
3389,0.05,0.05,0.5,245,9.294,1,11
3390,0.05,0.1,0.5,247.33,9.418,1,11
3391,0.05,0.15,0.5,249.28,9.908,1,11
3393,0.05,0.2,0.5,247.97,9.667,1,11
3396,0.05,0.05,0.5,241.82,9.221,1,11
3396,0.05,0.05,0.5,246.18,9.359,1,11
3396,0.05,0.3,0.5,252.23,9.748,1,11
3400,0.05,0.2,0.5,249.1,9.264,1,11
3402,0.05,0.05,0.5,247.4,9.2,1,11
3407,0.05,0.15,0.5,248.61,9.87,1,11
3409,0.05,0.05,0.5,248.62,9.887,1,11
3411,0.05,0.3,0.5,252.66,9.461,1,11
3416,0.05,0.2,0.5,250.51,9.078,1,11
3418,0.05,0.15,0.5,247.36,9.051,1,11
3420,0.05,0.25,0.5,254.52,9.607,1,11
3422,0.05,0.3,0.5,254.58,9.578,1,11
3424,0.05,0.05,0.5,247.79,9.843,1,11
3427,0.05,0.1,0.5,247.25,9.482,1,11
3427,0.05,0.05,0.5,248.34,9.764,1,11
3428,0.05,0.2,0.5,252.05,9.26,1,11
3428,0.05,0.15,0.5,253.8,9.214,1,11
3430,0.05,0.05,0.5,248.37,9.9,1,11
3431,0.05,0.25,0.5,254.07,9.749,1,11
3432,0.05,0.25,0.5,253.08,9.383,1,11
3436,0.05,0.05,0.5,247.37,9.865,1,11
3436,0.05,0.05,0.5,247.89,9.558,1,11
3436,0.05,0.1,0.5,250.28,9.981,1,11
3438,0.05,0.05,0.5,250.46,9.599,1,11
3439,0.05,0.15,0.5,251.29,9.818,1,11
3439,0.05,0.15,0.5,252.39,9.341,1,11
3447,0.05,0.15,0.5,253.43,9.601,1,11
3447,0.05,0.2,0.5,253.97,9.04,1,11
3448,0.05,0.2,0.5,252.78,9.499,1,11
3449,0.05,0.15,0.5,251.89,9.327,1,11
3449,0.05,0.35,0.5,259.49,9.581,1,11
3450,0.05,0.15,0.5,253.53,9.45,1,11
3455,0.05,0.15,0.5,253.17,9.951,1,11
3455,0.05,0.2,0.5,254.73,9.248,1,11
3456,0.05,0.1,0.5,252.31,9.272,1,11
3459,0.05,0.1,0.5,253.69,9.967,1,11
3464,0.05,0.05,0.5,248.94,9.16,1,11
3465,0.05,0.15,0.5,253.11,9.754,1,11
3468,0.05,0.25,0.5,256,9.715,1,11
3472,0.05,0.05,0.5,251.22,9.668,1,11
3472,0.05,0.3,0.5,258.76,9.24,1,11
3475,0.05,0.2,0.5,256.31,9.11,1,11
3478,0.05,0.15,0.5,254.82,9.576,1,11
3481,0.05,0.1,0.5,252.86,9.656,1,11
3495,0.05,0.15,0.5,257.69,9.702,1,11
3495,0.05,0.3,0.5,263.82,9.588,1,11
3497,0.05,0.2,0.5,255.98,9.842,1,11
3497,0.05,0.2,0.5,257.2,9.903,1,11
3498,0.05,0.05,0.5,254.98,9.495,1,11
3501,0.05,0.15,0.5,256,9.934,1,11
3504,0.05,0.1,0.5,254.55,9.954,1,11
3507,0.05,0.15,0.5,257.53,9.514,1,11
3507,0.05,0.25,0.5,259.02,9.958,1,11
3510,0.05,0.25,0.5,258.99,9.77,1,11
3511,0.05,0.15,0.5,256.59,9.831,1,11
3511,0.05,0.35,0.5,263.99,9.185,1,11
3520,0.05,0.25,0.5,259.67,9.878,1,11
3520,0.05,0.25,0.5,261.84,9.333,1,11
3522,0.05,0.35,0.5,264.57,9.462,1,11
3524,0.05,0.1,0.5,258.46,9.682,1,11
3524,0.05,0.25,0.5,261.4,9.561,1,11
3524,0.05,0.4,0.5,264.25,9.618,1,11
3526,0.05,0.2,0.5,259.17,9.665,1,11
3530,0.05,0.3,0.5,263.9,9.671,1,11
3532,0.05,0.15,0.5,257.4,9.909,1,11
3534,0.05,0.1,0.5,259.5,9.701,1,11
3536,0.05,0.1,0.5,257.98,9.039,1,11
3546,0.05,0.15,0.5,258.81,9.492,1,11
3547,0.05,0.2,0.5,259.97,9.728,1,11
3551,0.05,0.15,0.5,259.18,9.73,1,11
3551,0.05,0.3,0.5,266.85,9.203,1,11
3555,0.05,0.15,0.5,258.55,9.693,1,11
3556,0.05,0.15,0.5,261.07,9.768,1,11
3556,0.05,0.35,0.5,269.37,9.599,1,11
3560,0.05,0.05,0.5,259.29,9.571,1,11
3566,0.05,0.2,0.5,261.88,9.58,1,11
3568,0.05,0.4,0.5,270.81,9.925,1,11
3570,0.05,0.15,0.5,261.46,9.612,1,11
3571,0.05,0.15,0.5,258.69,9.278,1,11
3576,0.05,0.3,0.5,266.52,9.585,1,11
3589,0.05,0.25,0.5,269.97,9.502,1,11
3593,0.05,0.15,0.5,263.62,9.748,1,11
3593,0.05,0.25,0.5,265.41,9.961,1,11
3598,0.05,0.2,0.5,265.45,9.888,1,11
3610,0.05,0.15,0.5,265.58,9.624,1,11
3612,0.05,0.05,0.5,261.95,9.894,1,11
3615,0.05,0.05,0.5,262.56,9.721,1,11
3615,0.05,0.45,0.5,280.29,9.057,1,11
3617,0.05,0.45,0.5,277.69,9.055,1,11
3618,0.05,0.2,0.5,265.67,9.793,1,11
3642,0.05,0.15,0.5,264.69,9.868,1,11
3651,0.05,0.25,0.5,270.94,9.705,1,11
3654,0.05,0.2,0.5,269.82,9.71,1,11
3655,0.05,0.15,0.5,268.19,9.335,1,11
3658,0.05,0.35,0.5,276.47,9.34,1,11
3663,0.05,0.05,0.5,265.81,9.799,1,11
3670,0.05,0.05,0.5,265.38,9.558,1,11
3671,0.05,0.15,0.5,269.82,9.798,1,11
3690,0.05,0.1,0.5,270.33,9.851,1,11
3691,0.05,0.2,0.5,269.39,9.061,1,11
3694,0.05,0.3,0.5,274.11,9.815,1,11
3696,0.05,0.2,0.5,270.53,9.806,1,11
3701,0.05,0.15,0.5,269.16,9.901,1,11
3705,0.05,0.35,0.5,279.19,9.586,1,11
3716,0.05,0.3,0.5,279.07,9.587,1,11
3724,0.05,0.1,0.5,271.04,9.476,1,11
3728,0.05,0.05,0.5,269.09,9.896,1,11
3732,0.05,0.25,0.5,277.3,9.546,1,11
3732,0.05,0.3,0.5,278.94,9.368,1,11
3752,0.05,0.1,0.5,274.72,9.132,1,11
3757,0.05,0.2,0.5,275.42,9.245,1,11
3759,0.05,0.2,0.5,275.25,9.191,1,11
3762,0.05,0.1,0.5,273.91,9.289,1,11
3763,0.05,0.1,0.5,274.84,9.181,1,11
3775,0.05,0.1,0.5,273.83,9.716,1,11
3777,0.05,0.05,0.5,276.13,9.824,1,11
3784,0.05,0.1,0.5,273.53,9.366,1,11
3793,0.05,0.15,0.5,276.04,9.551,1,11
3803,0.05,0.05,0.5,276.17,9.564,1,11
3814,0.05,0.2,0.5,278.22,9.607,1,11
3816,0.05,0.1,0.5,279.71,9.013,1,11
3818,0.05,0.05,0.5,277.83,9.613,1,11
3822,0.05,0.15,0.5,276.71,9.951,1,11
3823,0.05,0.25,0.5,283.86,9.978,1,11
3834,0.05,0.1,0.5,280.68,9.345,1,11
3834,0.05,0.35,0.5,287.18,9.136,1,11
3839,0.05,0.05,0.5,279.12,9.95,1,11
3846,0.05,0.15,0.5,279.95,9.832,1,11
3847,0.05,0.1,0.5,280.41,9.56,1,11
3854,0.05,0.35,0.5,288.01,9.109,1,11
3854,0.05,0.35,0.5,289.44,9.86,1,11
3855,0.05,0.15,0.5,281.62,9.374,1,11
3859,0.05,0.05,0.5,278.17,9.208,1,11
3861,0.05,0.2,0.5,283.4,9.63,1,11
3865,0.05,0.3,0.5,287.54,9.376,1,11
3868,0.05,0.1,0.5,281.35,9.87,1,11
3871,0.05,0.1,0.5,281.58,9.453,1,11
3873,0.05,0.1,0.5,281.67,9.948,1,11
3882,0.05,0.3,0.5,292.84,9.776,1,11
3890,0.05,0.05,0.5,280.74,9.26,1,11
3893,0.05,0.1,0.5,283.07,9.805,1,11
3902,0.05,0.15,0.5,287.24,9.473,1,11
3908,0.05,0.2,0.5,290.19,9.453,1,11
3910,0.05,0.15,0.5,286.41,9.819,1,11
3911,0.05,0.25,0.5,287.13,9.125,1,11
3920,0.05,0.3,0.5,292.47,9.2,1,11
3920,0.05,0.25,0.5,292.82,9.504,1,11
3922,0.05,0.15,0.5,287.4,9.477,1,11
3922,0.05,0.4,0.5,296.84,9.749,1,11
3929,0.05,0.05,0.5,283.38,9.698,1,11
3931,0.05,0.35,0.5,294.26,9.151,1,11
3935,0.05,0.05,0.5,284.63,9.789,1,11
3941,0.05,0.1,0.5,285.97,9.811,1,11
3941,0.05,0.1,0.5,287.92,9.095,1,11
3941,0.05,0.25,0.5,291.63,9.066,1,11
3943,0.05,0.05,0.5,288.5,9.714,1,11
3945,0.05,0.05,0.5,285.92,9.236,1,11
3946,0.05,0.35,0.5,299.7,9.208,1,11
3961,0.05,0.2,0.5,292.47,9.45,1,11
3970,0.05,0.2,0.5,291.38,9.706,1,11
3980,0.05,0.2,0.5,292.13,9.431,1,11
3981,0.05,0.15,0.5,290.28,9.597,1,11
3981,0.05,0.4,0.5,302.89,9.892,1,11
3992,0.05,0.05,0.5,287.42,9.135,1,11
4010,0.05,0.3,0.5,301.24,9.916,1,11
4015,0.05,0.25,0.5,298.12,9.351,1,11
4022,0.05,0.25,0.5,296.68,9.302,1,11
4033,0.05,0.25,0.5,296.59,9.415,1,11
4036,0.05,0.15,0.5,295.47,9.521,1,11
4040,0.05,0.2,0.5,297.6,9.181,1,11
4043,0.05,0.35,0.5,302.68,9.17,1,11
4053,0.05,0.3,0.5,303.17,9.132,1,11
4061,0.05,0.25,0.5,301.93,9.905,1,11
4062,0.05,0.15,0.5,297.04,9.026,1,11
4067,0.05,0.05,0.5,294.45,9.705,1,11
4073,0.05,0.05,0.5,293.99,9.077,1,11
4073,0.05,0.1,0.5,297.53,9.141,1,11
4073,0.05,0.2,0.5,300.27,9.607,1,11
4093,0.05,0.2,0.5,299.63,9.789,1,11
4103,0.05,0.15,0.5,302.53,9.554,1,11
4104,0.05,0.25,0.5,305.91,9.823,1,11
4116,0.05,0.3,0.5,307.21,9.76,1,11
4121,0.05,0.2,0.5,303.37,9.443,1,11
4127,0.05,0.05,0.5,297.4,9.158,1,11
4133,0.05,0.3,0.5,309.59,9.234,1,11
4136,0.05,0.1,0.5,301.46,9.187,1,11
4154,0.05,0.15,0.5,304.77,9.514,1,11
4170,0.05,0.3,0.5,310.89,9.439,1,11
4171,0.05,0.15,0.5,304.55,9.505,1,11
4200,0.05,0.3,0.5,309.91,9.455,1,11
4204,0.05,0.35,0.5,315.68,9.679,1,11
4208,0.05,0.25,0.5,310.55,9.402,1,11
4211,0.05,0.1,0.5,308.77,9.947,1,11
4212,0.05,0.05,0.5,305.7,9.565,1,11
4216,0.05,0.05,0.5,306.99,9.324,1,11
4234,0.05,0.15,0.5,308.73,9.16,1,11
4262,0.05,0.35,0.5,319.21,9.859,1,11
4283,0.05,0.15,0.5,314,9.244,1,11
4286,0.05,0.15,0.5,313.34,9.709,1,11
4289,0.05,0.15,0.5,312.9,9.971,1,11
4289,0.05,0.1,0.5,312.91,9.378,1,11
4292,0.05,0.25,0.5,319.56,9.911,1,11
4299,0.05,0.1,0.5,312.5,9.663,1,11
4322,0.05,0.2,0.5,318.04,9.495,1,11
4331,0.05,0.15,0.5,318.01,9.501,1,11
4332,0.05,0.25,0.5,320.81,9.775,1,11
4348,0.05,0.05,0.5,313.78,9.384,1,11
4350,0.05,0.3,0.5,323.22,9.625,1,11
4356,0.05,0.1,0.5,317.27,9.628,1,11
4359,0.05,0.2,0.5,321.64,9.8,1,11
4360,0.05,0.15,0.5,319.35,9.531,1,11
4368,0.05,0.15,0.5,320.58,9.466,1,11
4376,0.05,0.25,0.5,323.89,9.923,1,11
4385,0.05,0.05,0.5,316.57,9.14,1,11
4398,0.05,0.25,0.5,326.34,9.704,1,11
4410,0.05,0.15,0.5,322.13,9.506,1,11
4424,0.05,0.1,0.5,319.96,9.838,1,11
4432,0.05,0.2,0.5,326.9,9.738,1,11
4432,0.05,0.3,0.5,330.99,9.633,1,11
4444,0.05,0.15,0.5,327.05,9.464,1,11
4460,0.05,0.25,0.5,332.3,9.767,1,11
4468,0.05,0.1,0.5,325.55,9.67,1,11
4503,0.05,0.3,0.5,333.07,9.612,1,11
4508,0.05,0.2,0.5,334.34,9.573,1,11
4510,0.05,0.2,0.5,334.99,9.25,1,11
4520,0.05,0.05,0.5,327.16,9.721,1,11
4522,0.05,0.05,0.5,326.73,9.963,1,11
4525,0.05,0.2,0.5,332.36,9.574,1,11
4531,0.05,0.1,0.5,329.37,9.344,1,11
4531,0.05,0.25,0.5,335.52,9.217,1,11
4553,0.05,0.15,0.5,332.56,9.7,1,11
4557,0.05,0.05,0.5,329.32,9.135,1,11
4558,0.05,0.1,0.5,334.71,9.098,1,11
4570,0.05,0.05,0.5,331.2,9.558,1,11
4590,0.05,0.25,0.5,338.29,9.253,1,11
4599,0.05,0.05,0.5,331.1,9.366,1,11
4601,0.05,0.15,0.5,338.11,9.641,1,11
4622,0.05,0.05,0.5,334.98,9.272,1,11
4626,0.05,0.15,0.5,338.42,9.907,1,11
4660,0.05,0.2,0.5,343.63,9.468,1,11
4662,0.05,0.1,0.5,339.06,9.467,1,11
4663,0.05,0.05,0.5,337.08,9.276,1,11
4666,0.05,0.3,0.5,345.92,9.664,1,11
4672,0.05,0.15,0.5,340.72,9.701,1,11
4676,0.05,0.05,0.5,340.56,9.753,1,11
4693,0.05,0.45,0.5,359.4,9.425,1,11
4697,0.05,0.15,0.5,343.68,9.776,1,11
4697,0.05,0.15,0.5,346.81,9.611,1,11
4701,0.05,0.35,0.5,355.22,9.139,1,11
4702,0.05,0.05,0.5,340.59,9.052,1,11
4712,0.05,0.35,0.5,353.77,9.373,1,11
4715,0.05,0.1,0.5,345.06,9.402,1,11
4720,0.05,0.2,0.5,346.94,9.872,1,11
4723,0.05,0.1,0.5,343.16,9.809,1,11
4735,0.05,0.1,0.5,344.59,9.371,1,11
4739,0.05,0.1,0.5,346.67,9.814,1,11
4748,0.05,0.05,0.5,342.49,9.282,1,11
4760,0.05,0.15,0.5,350.32,9.083,1,11
4766,0.05,0.35,0.5,358,9.038,1,11
4814,0.05,0.15,0.5,353.51,9.617,1,11
4839,0.05,0.25,0.5,357.44,9.714,1,11
4847,0.05,0.15,0.5,355.59,9.949,1,11
4849,0.05,0.2,0.5,356.37,9.635,1,11
4865,0.05,0.25,0.5,360.43,9.631,1,11
